t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
21.499785,1.87223234,1.87230105,1.872392662,1.87246803,0.297262041,0.292191648,0.292508831,0.297262041,0.294474244,0.294474244
21.533118,1.873017706,1.873005189,1.873110917,1.873278962,0.297653526,0.292563426,0.292916561,0.297653526,0.294879044,0.294879044
21.566451,1.873428632,1.873512788,1.87359721,1.873690953,0.297825299,0.292704041,0.29272721,0.297825299,0.294974652,0.294974652
21.599784,1.87396952,1.874037963,1.874094156,1.874151414,0.298027966,0.29292961,0.29297515,0.298027966,0.295259077,0.295259077
21.633117,1.874457811,1.874526254,1.874482844,1.874657814,0.298220379,0.293096457,0.292977414,0.298220379,0.29537346,0.29537346
21.66645,1.874659545,1.874726657,1.874914942,1.874990576,0.29834648,0.293290735,0.293097922,0.29834648,0.295531785,0.295531785
21.699783,1.874765539,1.874812144,1.875060351,1.875074199,0.298355535,0.293296061,0.293156778,0.298355535,0.295517404,0.295517404
21.733116,1.875244775,1.875260754,1.875457828,1.875558495,0.298521849,0.293417368,0.293441071,0.298521849,0.295706622,0.295706622
21.766449,1.875752906,1.87583573,1.875922017,1.876102579,0.299009474,0.29387703,0.293867975,0.299009474,0.296180931,0.296180931
21.799782,1.876371824,1.876433344,1.876689806,1.876699393,0.29941241,0.294222442,0.294355334,0.29941241,0.296530337,0.296530337
21.833115,1.876869037,1.876952127,1.877154528,1.877287686,0.299912818,0.294650146,0.294785967,0.299912818,0.297015033,0.297015033
21.866448,1.877126431,1.87727397,1.877416716,1.877427368,0.300024005,0.294774116,0.294917926,0.300024005,0.297183478,0.297183478
21.899781,1.877316581,1.877414053,1.87756532,1.877696081,0.300322279,0.295067862,0.29532832,0.300322279,0.297430619,0.297430619
21.933114,1.877619249,1.877737493,1.877786496,1.877911664,0.300671287,0.295312474,0.29554044,0.300671287,0.29772077,0.29772077
21.966447,1.877782501,1.877935633,1.878003277,1.878085036,0.300932276,0.295546566,0.296088519,0.300932276,0.298043545,0.298043545
21.99978,1.878024582,1.878099683,1.878257609,1.87837106,0.301403922,0.295984922,0.296439524,0.301403922,0.298467521,0.298467521
22.033113,1.87825428,1.878436973,1.878477453,1.878663608,0.301986489,0.296476675,0.297150188,0.301986489,0.298972057,0.298972057
22.066446,1.878417132,1.878645365,1.878781985,1.878796633,0.302541092,0.29704486,0.297695737,0.302541092,0.29956421,0.29956421
22.099779,1.878724727,1.878901561,1.878992109,1.879009153,0.303192767,0.297626228,0.298356733,0.303192767,0.300196711,0.300196711
22.133112,1.878811147,1.878980524,1.879016477,1.879150966,0.303511415,0.297927032,0.298819457,0.303511415,0.300511364,0.300511364
22.166445,1.878744967,1.878906355,1.879035252,1.879185188,0.303855895,0.29812637,0.299155948,0.303855895,0.30081776,0.30081776
22.199778,1.878698096,1.878889044,1.879037915,1.879123669,0.304209296,0.298510131,0.299419867,0.304209296,0.301193266,0.301193266
22.233111,1.878438704,1.878557481,1.878673595,1.878753489,0.304157897,0.29838736,0.299499496,0.304157897,0.301120828,0.301120828
22.266444,1.878208207,1.878348289,1.878452685,1.878543499,0.304584136,0.298720122,0.299984857,0.304584136,0.301459449,0.301459449
22.299777,1.877977178,1.878103944,1.878293295,1.87839343,0.304621287,0.298728511,0.299889915,0.304621287,0.301566908,0.301566908
22.33311,1.877629502,1.877820451,1.877907004,1.878058005,0.304706375,0.298732372,0.299883657,0.304706375,0.301590743,0.301590743
22.366443,1.877597944,1.877759864,1.877885832,1.878067992,0.304855379,0.298821987,0.300182064,0.304855379,0.301733355,0.301733355
22.399776,1.877455598,1.877713658,1.87778077,1.87785161,0.305102653,0.299012803,0.300477808,0.305102653,0.301932693,0.301932693
22.433109,1.87736545,1.877514054,1.877789159,1.877923648,0.30536138,0.299208412,0.300774617,0.30536138,0.302173309,0.302173309
22.466442,1.877551205,1.877713126,1.87791233,1.877937097,0.305848072,0.299650097,0.301243999,0.305848072,0.302659203,0.302659203
22.499775,1.877435358,1.877581565,1.877684896,1.877705136,0.305851268,0.299628792,0.300996592,0.305851268,0.302665595,0.302665595
22.533108,1.877095272,1.877265448,1.877458527,1.877543482,0.305743943,0.29964557,0.301030148,0.305743943,0.302569721,0.302569721
22.566441,1.876863577,1.877092609,1.877335489,1.877306727,0.30569787,0.299746504,0.300783539,0.30569787,0.302567857,0.302567857
22.599774,1.87679327,1.877015377,1.877081424,1.877124034,0.305576962,0.299704692,0.300640793,0.305576962,0.302472249,0.302472249
22.633107,1.876927493,1.877111517,1.877248404,1.877373306,0.305899738,0.300121211,0.300772354,0.305899738,0.302730043,0.302730043
22.66644,1.876889277,1.877047468,1.877186485,1.87724108,0.305880563,0.299517605,0.30021562,0.305203188,0.302055065,0.302055065
22.699773,1.876583413,1.8766689,1.876865441,1.87700073,0.305640346,0.299916414,0.300422148,0.305640346,0.302496484,0.302496484
22.733106,1.876519097,1.876668501,1.876743069,1.876814442,0.305580558,0.299881393,0.300509366,0.305580558,0.30242125,0.30242125
22.766439,1.876332942,1.876487672,1.876631749,1.876650391,0.305551263,0.299790047,0.300480604,0.305551263,0.302412195,0.302412195
22.799772,1.875898048,1.876120688,1.876306311,1.876359574,0.305180285,0.299348761,0.300113887,0.305180285,0.302016449,0.302016449
22.833105,1.875769817,1.875911231,1.876034003,1.876083537,0.304981213,0.299227187,0.299890315,0.304981213,0.301875967,0.301875967
22.866438,1.875577803,1.875779138,1.875928808,1.875943189,0.304750051,0.299010406,0.299670337,0.304750051,0.301662382,0.301662382
22.899771,1.875384857,1.875548375,1.875595247,1.875769684,0.304513163,0.298776714,0.299482451,0.304513163,0.301469969,0.301469969
22.933104,1.87505569,1.875141977,1.87525596,1.875343578,0.304073209,0.298306932,0.298900817,0.304073209,0.301012171,0.301012171
22.966437,1.874861146,1.874907752,1.875017208,1.875026529,0.303621936,0.297954995,0.298590692,0.303621936,0.300635733,0.300635733
22.99977,1.874492964,1.874644765,1.874737443,1.874686576,0.303270265,0.297542072,0.298157262,0.303270265,0.300321613,0.300321613
23.033103,1.873753671,1.873883367,1.874010932,1.874064195,0.302460664,0.296737798,0.297352455,0.302460664,0.299469935,0.299469935
23.066436,1.873244341,1.873371374,1.873589753,1.873620912,0.301959857,0.296318483,0.296795721,0.301959857,0.299043696,0.299043696
23.099769,1.872866971,1.872902924,1.873071236,1.873130092,0.301404322,0.295764013,0.296399443,0.301404322,0.29848097,0.29848097
23.133102,1.872341663,1.872449787,1.872558444,1.872631681,0.300790862,0.295153217,0.295864014,0.300790862,0.297932758,0.297932758
23.166435,1.872087331,1.872131273,1.872311569,1.872296655,0.30017727,0.294556402,0.295229117,0.30017727,0.297307181,0.297307181
23.199768,1.87141182,1.871466681,1.871579866,1.8717053,0.299411745,0.293860652,0.294650279,0.299411745,0.296541922,0.296541922
23.233101,1.871279195,1.871317012,1.871433924,1.871515683,0.299149956,0.29363881,0.294242815,0.299149956,0.296308629,0.296308629
23.266434,1.871307158,1.871402233,1.871543913,1.871622476,0.299343834,0.293803127,0.294566123,0.299343834,0.296516089,0.296516089
23.299767,1.871189712,1.871163347,1.871307158,1.871425669,0.298883107,0.29343135,0.294085689,0.298883107,0.296168281,0.296168281
23.3331,1.870849494,1.870943237,1.871026328,1.871197302,0.298536763,0.293147856,0.29382137,0.298536763,0.295825399,0.295825399
23.366433,1.870553483,1.870678119,1.870820066,1.87085735,0.298216518,0.292745852,0.293325622,0.298216518,0.295437776,0.295437776
23.399766,1.870516199,1.87051034,1.870675722,1.870752688,0.297935288,0.29248939,0.293210308,0.297935288,0.295290236,0.295290236
23.433099,1.870355744,1.870391164,1.870468928,1.870534442,0.297640343,0.292219745,0.292706571,0.297640343,0.294950018,0.294950018
23.466432,1.869971849,1.869937228,1.870049081,1.870083702,0.297167499,0.291846769,0.292420947,0.297167499,0.294518186,0.294518186
23.499765,1.869883565,1.869893951,1.869998347,1.870129375,0.297090666,0.291714809,0.292039449,0.297090666,0.294419516,0.294419516
23.533098,1.870052276,1.870091957,1.870223251,1.870352415,0.297198391,0.291816942,0.292043577,0.297198391,0.294541888,0.294541888
23.566431,1.870161732,1.870136699,1.870310869,1.870331376,0.297070826,0.291731454,0.291788446,0.297070826,0.294433497,0.294433497
23.599764,1.869934032,1.869900743,1.870010997,1.870099148,0.296761367,0.291468334,0.291261939,0.296761367,0.294081694,0.294081694
23.633097,1.869996616,1.869984898,1.87014602,1.870165727,0.296640725,0.291522396,0.290875781,0.296640725,0.2940263,0.2940263
23.66643,1.869974912,1.870033235,1.870126445,1.870127511,0.296484531,0.2913931,0.291028513,0.296484531,0.293857323,0.293857323
23.699763,1.869954405,1.869941089,1.870045219,1.87006759,0.296453638,0.291425058,0.291118261,0.296453638,0.293889813,0.293889813
23.733096,1.869872646,1.869949612,1.870068122,1.870070785,0.29638919,0.291315602,0.290921454,0.29638919,0.293786749,0.293786749
23.766429,1.869884364,1.86987238,1.869983167,1.870109667,0.296450176,0.291408546,0.291057009,0.296450176,0.293847203,0.293847203
23.799762,1.869798477,1.869818983,1.86989515,1.869985431,0.296230865,0.291094959,0.290928245,0.296230865,0.293609249,0.293609249
23.833095,1.870016989,1.870045752,1.870181307,1.870159202,0.296354835,0.291269795,0.291042361,0.296354835,0.293784352,0.293784352
23.866428,1.870232439,1.87026493,1.870455346,1.870476118,0.296734602,0.291635714,0.291400556,0.296734602,0.294134824,0.294134824
23.899761,1.870263066,1.870385837,1.870511006,1.870607146,0.296861368,0.291738245,0.291506018,0.296861368,0.294216583,0.294216583
23.933094,1.870297524,1.870303916,1.87041417,1.870507381,0.29678717,0.291619039,0.291510116,0.29678717,0.294201773,0.294201773
23.966427,1.870150088,1.870207346,1.870400426,1.87040735,0.296783012,0.291639383,0.291443374,0.296783012,0.294170717,0.294170717
23.99976,1.870018099,1.870136876,1.870297997,1.870357652,0.296899762,0.291681564,0.291801939,0.296899762,0.294277347,0.294277347
24.033093,1.870023795,1.87013405,1.870343907,1.870372137,0.296895605,0.291597778,0.291545048,0.296895605,0.294253483,0.294253483
24.066426,1.870016176,1.870163449,1.870166644,1.870277698,0.297002767,0.291730507,0.291846355,0.297002767,0.294380086,0.294380086
24.099759,1.870039449,1.87018539,1.870202967,1.870319081,0.29694508,0.29169306,0.291842996,0.29694508,0.294411615,0.294411615
24.133092,1.869968712,1.870114654,1.870228104,1.870273644,0.297175281,0.291846296,0.291891303,0.297175281,0.294522506,0.294522506
24.166425,1.869975207,1.870104637,1.870166689,1.870275079,0.297157275,0.291818436,0.291968106,0.297157275,0.294581732,0.294581732
24.199758,1.870024846,1.870142291,1.870249084,1.870288232,0.297431152,0.292132526,0.29229205,0.297431152,0.294870256,0.294870256
24.233091,1.869892487,1.870051477,1.870200082,1.870234437,0.297410379,0.292124537,0.292143978,0.297410379,0.294836434,0.294836434
24.266424,1.86977584,1.869998214,1.870099681,1.870172385,0.297616508,0.292272076,0.292440654,0.297616508,0.295025518,0.295025518
24.299757,1.869806067,1.869989026,1.870149881,1.870218324,0.297820373,0.292516687,0.292698315,0.297820373,0.295256547,0.295256547
24.33309,1.870009399,1.870203278,1.870365997,1.870399553,0.298127036,0.292839862,0.293062768,0.298127036,0.295632719,0.295632719
24.366423,1.870096085,1.870309405,1.870468395,1.870572259,0.298411062,0.293141998,0.293283411,0.298411062,0.295902897,0.295902897
24.399756,1.870101811,1.870282906,1.870458142,1.870557212,0.298359796,0.293125885,0.293345862,0.298359796,0.295946173,0.295946173
24.433089,1.870058402,1.870291428,1.870426717,1.870432309,0.298508134,0.293273957,0.293516038,0.298508134,0.296091848,0.296091848
24.466422,1.87015614,1.870354279,1.870509541,1.870448555,0.298522781,0.293350922,0.293647066,0.298522781,0.296111289,0.296111289
24.499755,1.870072783,1.870247486,1.870438168,1.870449087,0.29853157,0.293395664,0.293465971,0.29853157,0.296154432,0.296154432
24.533088,1.870174116,1.870368527,1.870518463,1.870652952,0.298613462,0.293408846,0.293475159,0.298613462,0.296183594,0.296183594
24.566421,1.870387968,1.870557878,1.87065242,1.870701156,0.29871626,0.293565973,0.293306847,0.29871626,0.29634365,0.29634365
24.599754,1.870359206,1.870443628,1.870606081,1.870719531,0.298608935,0.293389938,0.293150253,0.298608935,0.296181197,0.296181197
24.633087,1.870375318,1.870499155,1.870641101,1.87066214,0.298626112,0.293473162,0.292976482,0.298626112,0.296206098,0.296206098
24.66642,1.870456012,1.87059929,1.870654683,1.870779586,0.298485231,0.293375424,0.292798583,0.298485231,0.29603166,0.29603166
24.699753,1.870522724,1.870678519,1.870793567,1.870823927,0.298594021,0.293563576,0.293113502,0.298594021,0.296217949,0.296217949
24.733086,1.870712607,1.870801823,1.870921665,1.870930986,0.298719189,0.293713778,0.293315103,0.298719189,0.296349242,0.296349242
24.766419,1.870976926,1.871013944,1.871226198,1.871133786,0.298808805,0.293839613,0.293654789,0.298808805,0.296450309,0.296450309
24.799752,1.871076129,1.871226331,1.871447906,1.871476934,0.299019594,0.293981959,0.293889813,0.299019594,0.296548181,0.296548181
24.833085,1.8713005,1.87141475,1.871486921,1.871540983,0.298942762,0.293916045,0.293853994,0.298942762,0.296439657,0.296439657
24.866418,1.871501968,1.871603435,1.871732997,1.871871215,0.299139037,0.29413549,0.294263588,0.299139037,0.296704908,0.296704908
24.899751,1.871718217,1.871812626,1.871906635,1.872078276,0.299263406,0.294241217,0.294434296,0.299263406,0.296771487,0.296771487
24.933084,1.871854304,1.871895184,1.871996251,1.872151646,0.299411079,0.294346279,0.294679707,0.299411079,0.296899185,0.296899185
24.966417,1.872016358,1.87209066,1.872149383,1.872224217,0.299334113,0.294206996,0.294763064,0.299334113,0.296780675,0.296780675
24.99975,1.872205309,1.872189729,1.872279877,1.872457111,0.299219864,0.294113785,0.294591023,0.299219864,0.296623548,0.296623548
25.033083,1.872302647,1.872320757,1.872472424,1.872530614,0.299265803,0.294141082,0.294772784,0.299265803,0.296688929,0.296688929
25.066416,1.872449121,1.872456046,1.872605848,1.872743667,0.299454222,0.294330833,0.295030711,0.299454222,0.296790528,0.296790528
25.099749,1.872672161,1.872719166,1.872837144,1.872901726,0.299388042,0.294214053,0.295039899,0.299388042,0.296728343,0.296728343
25.133082,1.872756051,1.87273621,1.872858849,1.872953924,0.2995722,0.294336425,0.295234177,0.2995722,0.296828345,0.296828345
25.166415,1.872650723,1.872628219,1.872910381,1.872914376,0.29934197,0.294081161,0.295123256,0.29934197,0.296622882,0.296622882
25.199748,1.872672561,1.872670031,1.872852191,1.872803988,0.299382583,0.294070375,0.295230715,0.299382583,0.29661689,0.29661689
25.233081,1.87275179,1.872753254,1.872771763,1.87298668,0.299429188,0.294100469,0.300069412,0.299429188,0.296595851,0.296595851
25.266414,1.872741536,1.872723027,1.872885613,1.872938211,0.299528657,0.294095542,0.295291834,0.299528657,0.296659634,0.296659634
25.299747,1.872436605,1.87242755,1.872566567,1.872652054,0.299230916,0.293751728,0.295101418,0.299230916,0.296283063,0.296283063
25.33308,1.872500654,1.872543664,1.872611308,1.872721163,0.299428789,0.293963982,0.295412209,0.299428789,0.296545118,0.296545118
25.366413,1.872329412,1.87245498,1.872448056,1.872595462,0.299436512,0.293940813,0.295345364,0.299436512,0.296495849,0.296495849
25.399746,1.871997449,1.872070553,1.872175482,1.872243525,0.299157279,0.293575826,0.295038967,0.299157279,0.296180931,0.296180931
25.433079,1.871983068,1.872093456,1.872259904,1.872276815,0.2995465,0.29397863,0.295453754,0.2995465,0.296529405,0.296529405
25.466412,1.871799044,1.871887727,1.872008368,1.872103044,0.299462078,0.293830025,0.295281981,0.299462078,0.296436195,0.296436195
25.499745,1.871703436,1.87182208,1.87194392,1.871967089,0.299590576,0.293922304,0.295113269,0.299590576,0.296566024,0.296566024
25.533078,1.871504365,1.871605299,1.87174112,1.871881335,0.299389241,0.293738013,0.294788896,0.299389241,0.296386793,0.296386793
25.566411,1.871330327,1.871459624,1.871549239,1.871651771,0.299354487,0.293665974,0.294367717,0.299354487,0.296336326,0.296336326
25.599744,1.871233788,1.87138945,1.871494378,1.871573075,0.299264871,0.293645069,0.294315919,0.299264871,0.29633566,0.29633566
25.633077,1.871090643,1.87120436,1.87125456,1.871340048,0.299127319,0.293571432,0.293775164,0.299127319,0.296180265,0.296180265
25.66641,1.870707414,1.870922464,1.871038045,1.871134585,0.299000819,0.292505901,0.292764494,0.298042347,0.295058009,0.295058009
25.699743,1.870624856,1.87076334,1.870914608,1.870984649,0.298870457,0.293448527,0.293619502,0.298870457,0.29598865,0.29598865
25.733076,1.870433907,1.870643365,1.870785445,1.870789306,0.298639161,0.293321361,0.293267832,0.298639161,0.295831923,0.295831923
25.766409,1.870288232,1.870444161,1.870606214,1.870648159,0.298361394,0.293001249,0.29316823,0.298361394,0.295591973,0.295591973
25.799742,1.869975178,1.870189962,1.870245356,1.870397688,0.298091083,0.292860901,0.293019625,0.298091083,0.295342701,0.295342701
25.833075,1.869771579,1.869980504,1.870133103,1.870237766,0.297880161,0.292635331,0.292558366,0.297880161,0.295168796,0.295168796
25.866408,1.869992222,1.870144289,1.870267593,1.870433774,0.298035157,0.292934937,0.292873418,0.298035157,0.295387175,0.295387175
25.899741,1.870016324,1.870203278,1.870265196,1.870362268,0.297956327,0.292834269,0.292705372,0.297956327,0.295332847,0.295332847
25.933074,1.869831234,1.869993154,1.87017345,1.870288366,0.297748068,0.292711498,0.292525343,0.297748068,0.295154415,0.295154415
25.966407,1.869816853,1.870014992,1.870124182,1.870230042,0.297462311,0.292498711,0.292429202,0.297462311,0.29492778,0.29492778
25.99974,1.86955067,1.8697307,1.86983949,1.869887826,0.297211707,0.292315752,0.29211202,0.297211707,0.294696618,0.294696618
26.033073,1.869604066,1.869753337,1.869884231,1.869973447,0.297159243,0.292267016,0.292074203,0.297159243,0.29464149,0.29464149
26.066406,1.870071185,1.870181839,1.870314864,1.870392895,0.297560581,0.292705905,0.292551442,0.297560581,0.295109141,0.295109141
26.099739,1.87007012,1.87019409,1.870295956,1.870293559,0.29754407,0.292653441,0.292561029,0.29754407,0.295034839,0.295034839
26.133072,1.870111132,1.87020674,1.870336436,1.870418195,0.297444201,0.292583932,0.292656903,0.297444201,0.294979179,0.294979179
26.166405,1.87019915,1.870316995,1.870354811,1.870481977,0.297170961,0.292313355,0.292385793,0.297170961,0.294669187,0.294669187
26.199738,1.870370657,1.870383307,1.87053351,1.870661874,0.297315304,0.292473944,0.292533332,0.297315304,0.294826047,0.294826047
26.233071,1.870572125,1.870571326,1.870701821,1.870857217,0.297395732,0.292527473,0.292561562,0.297395732,0.294887833,0.294887833
26.266404,1.87059929,1.870595295,1.87079623,1.870841105,0.297309445,0.292412957,0.292528006,0.297309445,0.294775714,0.294775714
26.299737,1.87045721,1.870510873,1.870568264,1.870756416,0.297209577,0.292351172,0.292505369,0.297209577,0.294716592,0.294716592
26.33307,1.87045468,1.870466398,1.87068025,1.870752688,0.29706044,0.292198839,0.29238313,0.29706044,0.294569585,0.294569585
26.366403,1.870608744,1.870625921,1.870744432,1.870819267,0.297044461,0.292122939,0.292242781,0.297044461,0.294500343,0.294500343
26.399736,1.87072073,1.870751356,1.870885047,1.870942704,0.297023688,0.292074736,0.292442252,0.297023688,0.294488891,0.294488891
26.433069,1.870800491,1.870859214,1.870981986,1.87106774,0.297041797,0.292034256,0.292416686,0.297041797,0.294428171,0.294428171
26.466402,1.870876258,1.870868402,1.871031521,1.871088246,0.296934206,0.291888048,0.292036652,0.296934206,0.294338156,0.294338156
26.499735,1.870896632,1.870848428,1.87093831,1.87097413,0.296731806,0.291742906,0.2917477,0.296731806,0.294166382,0.294166382
26.533068,1.870911412,1.870902357,1.870973331,1.871021268,0.296642856,0.291624661,0.291398559,0.296642856,0.294073172,0.294073172
26.566401,1.871045103,1.871146436,1.871174266,1.871332325,0.296777346,0.291677925,0.291278983,0.296777346,0.294162121,0.294162121
26.599734,1.87125496,1.871234454,1.871382392,1.871426068,0.296749915,0.2916457,0.291184441,0.296749915,0.294126968,0.294126968
26.633067,1.871249767,1.871254294,1.871399836,1.871360421,0.296640193,0.291559947,0.291036902,0.296640193,0.294051068,0.294051068
26.6664,1.871296372,1.871342178,1.871446441,1.87151049,0.296459364,0.291436642,0.290504536,0.296459364,0.29384121,0.29384121
26.699733,1.871292777,1.871263615,1.871496642,1.871612756,0.296402106,0.291385243,0.290571381,0.296402106,0.293772501,0.293772501
26.733066,1.871303696,1.8714017,1.87164964,1.871656565,0.296460962,0.291484579,0.290820121,0.296460962,0.293815111,0.293815111
26.766399,1.871554432,1.871684794,1.871838192,1.87185537,0.296574945,0.29162546,0.290833436,0.296574945,0.293945873,0.293945873
26.799732,1.871536589,1.871683196,1.871854704,1.871800508,0.296609566,0.29161534,0.29112665,0.296609566,0.293939481,0.293939481
26.833065,1.871600239,1.871680799,1.871842054,1.871916622,0.296563494,0.291624661,0.291029445,0.296563494,0.293918975,0.293918975
26.866398,1.871580531,1.871683063,1.871846182,1.871829936,0.296644454,0.291680854,0.291180446,0.296644454,0.294010055,0.294010055
26.899731,1.871859631,1.872021551,1.872081339,1.872145521,0.296840995,0.291897635,0.291515472,0.296840995,0.29413549,0.29413549
26.933064,1.871965225,1.872161633,1.872231941,1.872266295,0.296932075,0.292089916,0.291729324,0.296932075,0.294300339,0.294300339
26.966397,1.871987063,1.872052177,1.872187599,1.872307441,0.297021557,0.292109889,0.291922137,0.297021557,0.294346412,0.294346412
26.99973,1.87202741,1.872199051,1.872360838,1.872309705,0.297217033,0.292322942,0.292200171,0.297217033,0.294493685,0.294493685
27.033063,1.872122351,1.872268293,1.872403049,1.872488802,0.297173624,0.292349574,0.29233759,0.297173624,0.294451873,0.294451873
27.066396,1.872195455,1.872389333,1.872537805,1.872609177,0.297580555,0.292689393,0.292668887,0.297580555,0.294768789,0.294768789
27.099729,1.872285071,1.872419693,1.872626887,1.872729153,0.297671635,0.292854243,0.292975417,0.297671635,0.294901149,0.294901149
27.133062,1.872047916,1.872178811,1.872313034,1.872437936,0.297442337,0.292625744,0.292960237,0.297442337,0.29462418,0.29462418
27.166395,1.872060966,1.87223274,1.872378281,1.87246044,0.297391471,0.292573546,0.292863564,0.297391471,0.294536295,0.294536295
27.199728,1.872279877,1.872427017,1.872591467,1.872707182,0.297521965,0.292686464,0.293265169,0.297521965,0.294654274,0.294654274
27.233061,1.87204978,1.872259371,1.872365498,1.872527551,0.297369899,0.29249658,0.293272626,0.297369899,0.294439889,0.294439889
27.266394,1.871707431,1.871865356,1.872017423,1.872039128,0.29706044,0.292129597,0.293037202,0.29706044,0.29404441,0.29404441
27.299727,1.871794516,1.871831534,1.872033269,1.872102111,0.297244464,0.292259559,0.293181812,0.297244464,0.294209526,0.294209526
27.33306,1.871891189,1.872018355,1.872184004,1.872278146,0.297312641,0.292326138,0.293315502,0.297312641,0.294225505,0.294225505
27.366393,1.872112231,1.87221716,1.872410506,1.872414767,0.297611714,0.292582334,0.293814046,0.297611714,0.2944572,0.2944572
27.399726,1.871925278,1.87201942,1.872175615,1.87219439,0.297284944,0.292145576,0.293595401,0.297284944,0.294050269,0.294050269
27.433059,1.871945384,1.872081472,1.872224084,1.872201714,0.297377622,0.292253434,0.293749331,0.297377622,0.294126701,0.294126701
27.466392,1.872567233,1.872627819,1.872684145,1.87283235,0.297906792,0.292747717,0.294120842,0.297906792,0.294605538,0.294605538
27.499725,1.872677088,1.872730751,1.87291624,1.872928624,0.298273776,0.29304386,0.294260392,0.298273776,0.294949085,0.294949085
27.533058,1.872811311,1.872823295,1.872937945,1.872992539,0.298399211,0.293158376,0.294214586,0.298399211,0.295028714,0.295028714
27.566391,1.872915707,1.872939542,1.873058985,1.873163647,0.298535298,0.293199389,0.294045475,0.298535298,0.29513311,0.29513311
27.599724,1.872936746,1.873043539,1.873164446,1.873314649,0.298686832,0.293255315,0.294137088,0.298686832,0.295277187,0.295277187
27.633057,1.873002127,1.873026495,1.873231958,1.873295208,0.298770455,0.293418567,0.294034822,0.298770455,0.295343766,0.295343766
27.66639,1.873228362,1.873324769,1.873329696,1.873545012,0.298990166,0.292709633,0.29330698,0.298109459,0.294642023,0.294642023
27.699723,1.873184021,1.873235287,1.87339694,1.873541017,0.29909829,0.293690742,0.294144811,0.29909829,0.295572265,0.295572265
27.733056,1.87302463,1.873109852,1.873244208,1.873305594,0.299030646,0.29359327,0.294227102,0.299030646,0.295556553,0.295556553
27.766389,1.87303768,1.873134486,1.873208655,1.873320774,0.299070061,0.293615641,0.294353603,0.299070061,0.295581054,0.295581054
27.799722,1.873193075,1.873170305,1.873320641,1.873420643,0.29922266,0.293749864,0.294468918,0.29922266,0.295709684,0.295709684
27.833055,1.872691868,1.872695331,1.872810779,1.872829421,0.303277323,0.293383946,0.2938239,0.303277323,0.299883124,0.299883124
27.866388,1.872383075,1.87241237,1.872510374,1.872560441,0.298874319,0.293389272,0.294011653,0.298874319,0.295384779,0.295384779
27.899721,1.872415432,1.872433675,1.8724908,1.872549789,0.298926517,0.293492869,0.294002598,0.298926517,0.295508882,0.295508882
27.933054,1.872148717,1.872160435,1.872229943,1.872318626,0.2988634,0.293465438,0.293797002,0.2988634,0.295473462,0.295473462
27.966387,1.872435539,1.872390931,1.872568564,1.872594796,0.299261809,0.293886484,0.294193014,0.299261809,0.295877996,0.295877996
27.99972,1.872196121,1.872215429,1.872343793,1.872463902,0.299298028,0.293973037,0.294355467,0.299298028,0.295949102,0.295949102
28.033053,1.871999846,1.872068822,1.87219439,1.872293859,0.299332649,0.294035089,0.294330167,0.299332649,0.296019943,0.296019943
28.066386,1.871804636,1.871848046,1.871983201,1.872025146,0.299392303,0.294101668,0.294437492,0.299392303,0.296099571,0.296099571
28.099719,1.871692784,1.871708363,1.871909299,1.871985199,0.299488444,0.294318449,0.294555737,0.299488444,0.296259627,0.296259627
28.133052,1.871498639,1.871592915,1.871730467,1.87178453,0.299427723,0.294297144,0.294536562,0.299427723,0.29622474,0.29622474
28.166385,1.871237516,1.871266278,1.87140716,1.871484258,0.29933691,0.294240951,0.294432432,0.29933691,0.296200505,0.296200505
28.199718,1.870967339,1.87104457,1.871180924,1.87128492,0.299296696,0.294269447,0.294439356,0.299296696,0.29617627,0.29617627
28.233051,1.870594895,1.870703153,1.870865739,1.870974529,0.299226655,0.294215651,0.294286491,0.299226655,0.296119545,0.296119545
28.266384,1.870451884,1.870645229,1.870719798,1.870775857,0.299108943,0.294124837,0.294202335,0.299108943,0.296010621,0.296010621
28.299717,1.870373587,1.870387302,1.870561206,1.870659211,0.299213073,0.294292084,0.294496082,0.299213073,0.296142981,0.296142981
28.33305,1.870107271,1.870300882,1.870395025,1.870521659,0.299177386,0.29423882,0.294495283,0.299177386,0.296149372,0.296149372
28.366383,1.870004339,1.870206473,1.870318326,1.870379845,0.299343568,0.294390354,0.294659067,0.299343568,0.29633819,0.29633819
28.399716,1.869891288,1.870018721,1.870099681,1.870132171,0.299232514,0.294341352,0.294621517,0.299232514,0.296227935,0.296227935
28.433049,1.869743882,1.86993057,1.870009666,1.870108203,0.299358215,0.294445748,0.294832705,0.299358215,0.296352039,0.296352039
28.466382,1.869607129,1.86976572,1.869882766,1.870044154,0.299396831,0.294490489,0.29474269,0.299396831,0.296391986,0.296391986
28.499715,1.869447073,1.869650405,1.869805135,1.869850941,0.299437311,0.294489956,0.294505137,0.299437311,0.29643433,0.29643433
28.533048,1.869209652,1.869392745,1.869571576,1.869653069,0.29926607,0.294260925,0.294251071,0.29926607,0.296266285,0.296266285
28.566381,1.869328829,1.869536023,1.869580364,1.869694348,0.299300424,0.294294747,0.294116049,0.299300424,0.296344316,0.296344316
28.599714,1.869428564,1.869617382,1.869760261,1.869874377,0.299446099,0.294385294,0.294059323,0.299446099,0.296472946,0.296472946
